"id"	"name"	"streetAddress"	"address.city.country"	"address.city.color"	"addressLocality"	"addressRegion"	"address.city.name"	"address.city.language"	"address.city.id"	"address.street"	"address.id"	"address.position"	"latitude"	"longitude"	"address.geoData"	"openingDate"	"closingDate"	"geoData"	"status"	"seatingRange"	"venueRank"	"venueLocation"	"venueType.0"	"activeCinemaWeight"	"activeCinemaWeightBand"	"revenuePotential"	"turnover"	"priceProxy"	"activeDays"	"top20PerYear"	"topProductionCounty"	"topProductionYear"	"hasVenueImages"
"c2efa57e-20cd-11e9-8054-dc241e2d861b"	"Südost Lichtspiele"	"Alt Westerhüsen 15 "	"Germany"	"#fce267"	"Magdeburg"	"Westerhüsen"	"magdeburg"	"german"	6	"Alt Westerhüsen 15 "	"6dd99c9e-20c7-11e9-8054-dc241e2d861b"		52.06783	11.674515	"52.067830, 11.674515"	1911	"1959+"	"52.067830, 11.674515"	"State controlled"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.1361422242	"0.10 – 0.20"	172	5	1	337	52	"Soviet Union"	1951	
"c2efd616-20cd-11e9-8054-dc241e2d861b"	"Hansa Lichtspiele"	"Breite Str. 26"	"Germany"	"#fce267"	"Magdeburg"	"Ottersleben"	"magdeburg"	"german"	6	"Breite Str. 26"	"6dd9af86-20c7-11e9-8054-dc241e2d861b"		52.088015	11.569584	"52.088015, 11.569584"	1952	"1959+"	"52.088015, 11.569584"	"State controlled"	"Under 300"	"Minor"	"Suburb"	"Cinema"	0.1108134383	"0.10 – 0.20"	280	4	1	114	8	"Czechoslovakia"	1951	
"c2efdb34-20cd-11e9-8054-dc241e2d861b"	"Arena"	"Westkruiskade 26"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Westkruiskade 26"	"6dd9b22e-20c7-11e9-8054-dc241e2d861b"		51.920413	4.469759	"51.920413, 4.469759"	1945	1985	"51.920413, 4.469759"	"Commercial"	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.3983194146	"2.00 – 5.00"	3030	11	3	354	13	"USA"	1952	1
"c2efe0fc-20cd-11e9-8054-dc241e2d861b"	"Capitol"	"Nieuwe Binnenweg 326"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Nieuwe Binnenweg 326"	"6dd9b4a4-20c7-11e9-8054-dc241e2d861b"		51.912461	4.456938	"51.912461, 4.456938"	1931	1962	"51.912461, 4.456938"	"Commercial"	"901 – 1500"	"Major"	"District"	"Cinema"	2.6226928814	"2.00 – 5.00"	3313.47	7	2.67	354	6	"USA"	1952	1
"c2f0024e-20cd-11e9-8054-dc241e2d861b"	"Colosseum"	"Beijerlandselaan 80"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Beijerlandselaan 80"	"6dd9beea-20c7-11e9-8054-dc241e2d861b"		51.89701	4.51109	"51.89701, 4.51109"	1929	1977	"51.89701, 4.51109"	"Commercial"	"901 – 1500"	"Major"	"District"	"Cinema"	1.7006063461	"1.00 – 2.00"	2148.52	6	2.09	354	32	"USA"	1950	1
"c2f00f8c-20cd-11e9-8054-dc241e2d861b"	"Harmonie"	"Gaesbeekstraat 99"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Gaesbeekstraat 99"	"6dd9c548-20c7-11e9-8054-dc241e2d861b"		51.89497	4.48788	"51.89497, 4.48788"	1931	1973	"51.89497, 4.48788"	"Commercial"	"601 – 900"	"Intermediate"	"District"	"Cinema"	0.9385106699	"0.75 – 1.00"	1185.7	7	1.67	354	12	"USA"	1950	1
"c2f055be-20cd-11e9-8054-dc241e2d861b"	"Luxor"	"Kruiskade 30"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Kruiskade 30"	"6dd9d29a-20c7-11e9-8054-dc241e2d861b"		51.92263	4.47624	"51.92263, 4.47624"	1917	1985	"51.92263, 4.47624"	"Commercial"	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.1371163101	"2.00 – 5.00"	3600	7	3	212	2	"USA"	1951	1
"c2f07a26-20cd-11e9-8054-dc241e2d861b"	"Thalia"	"Kruiskade 55"	"Netherlands"	"#e791ce"	"Rotterdam"	"Rotterdam"	"rotterdam"	"dutch"	7	"Kruiskade 55"	"6dd9dfe2-20c7-11e9-8054-dc241e2d861b"		51.922804	4.476197	"51.922804, 4.476197"	1955	1997	"51.922804, 4.476197"	"Commercial"	"601 – 900"	"Inactive"	"Centre"	"Cinema"	0.1190255056	"0.10 – 0.20"	601.5		0.75					1
"c2e38118-20cd-11e9-8054-dc241e2d861b"	"Druzba"	"Divadelni 3"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Divadelni 3"	"6dd52f88-20c7-11e9-8054-dc241e2d861b"		49.195052	16.61416	"49.195052, 16.614160"	1904	2003	"49.195052, 16.614160"	"State controlled"	"601 – 900"	"Major"	"Centre"	"Cinema"	1.5620974635	"1.00 – 2.00"	1973.53	8	2.47	323	30	"Czechoslovakia"	1951	1
"c2e3be4e-20cd-11e9-8054-dc241e2d861b"	"Lipa"	"Spolkova 8"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Spolkova 8"	"6dd547f2-20c7-11e9-8054-dc241e2d861b"		49.201433	16.623306	"49.201433, 16.623306"	1911	1973	"49.201433, 16.623306"	"State controlled"	"301 – 600"	"Intermediate"	"District"	"Cinema"	0.5727313406	"0.50 – 0.75"	723.58	4	1.21	316	48	"Soviet Union"	1951	1
"c2e3d154-20cd-11e9-8054-dc241e2d861b"	"Mir"	"Hybesova 51"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Hybesova 51"	"6dd55184-20c7-11e9-8054-dc241e2d861b"		49.189397	16.60036	"49.189397, 16.600360"	1940	1991	"49.189397, 16.600360"	"State controlled"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4396444012	"0.20 – 0.50"	555.44	4	1.06	321	53	"Czechoslovakia"	1951	1
"c2e3e18a-20cd-11e9-8054-dc241e2d861b"	"Moskva"	"Moravske namesti 3"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Moravske namesti 3"	"6dd55b02-20c7-11e9-8054-dc241e2d861b"		49.197393	16.608149	"49.197393, 16.608149"	1929	"today"	"49.197393, 16.608149"	"State controlled"	"601 – 900"	"Major"	"Centre"	"Cinema"	1.7572795046	"1.00 – 2.00"	2220.12	8	2.52	321	27	"Czechoslovakia"	1953	1
"c2e39c48-20cd-11e9-8054-dc241e2d861b"	"Jalta"	"Dominikanske namesti 2"	"Czech Republic"	"#cdd28f"	"Brno"	"Brno"	"brno"	"czech"	2	"Dominikanske namesti 2"	"6dd53bae-20c7-11e9-8054-dc241e2d861b"		49.19423	16.60642	"49.194230, 16.606420"	1929	1977	"49.194230, 16.606420"	"State controlled"	"601 – 900"	"Intermediate"	"Centre"	"Cinema"	0.9864216515	"0.75 – 1.00"	1246.23	6	1.83	281	18	"Czechoslovakia"	1952	
"c2e2bb34-20cd-11e9-8054-dc241e2d861b"	"Arena Quattro Palme"	"Via C. Rosselli (now 15-17 Corso Italia)"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Via C. Rosselli (now 15-17 Corso Italia)"	"6dd4bc1a-20c7-11e9-8054-dc241e2d861b"		41.118964	16.868566	"41.118964, 16.868566"	1937	"in use"	"41.118964, 16.868566"	"Commercial "	"301 – 600"	"Seasonal"	"Centre"	"Open Air Cinema"	0.1700194753	"0.10 – 0.20"	859.2	3	2.4	76	5	"USA"	1950	1
"c2e09282-20cd-11e9-8054-dc241e2d861b"	"ANIC"	"46 Via Modugno"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"46 Via Modugno"	"6dd3f9b0-20c7-11e9-8054-dc241e2d861b"		41.112497	16.829577	"41.112497, 16.829577"	"1946-1947"	"before 1974"	"41.112497, 16.829577"	"Workers' Corporate Recreational Club"	"Under 300"	"Minor"	"District"	"Cinema - Theatre"	0.0373995354	"Up To 0.10"	189	1	0.75	6		"USA"	1948	
"5e046653-0085-4ae4-87cb-cc51885a5ffa"	"Savoia"	"Via Lattanzio"	"Italy"	"#7db4d3"	"Bari"	"Bari"	"bari"	"italian"	1	"Via Lattanzio"	"998f3ffb-94a4-43a9-9888-6ef15330e308"		41.115868	16.878366	"41.115868, 16.878366"	"before 1950"	"after 1960"	"41.115868, 16.878366"		"601 – 900"	"Inactive"	"District"	"Cinema"	0.101216203	"0.10 – 0.20"	511.5		0.75					
"c2e2efaa-20cd-11e9-8054-dc241e2d861b"	"Rizzi"	"162 Via Napoli on the corner of Via Giuseppe Lembo"	"Italy"	"#7db4d3"	"Bari"	"Bari - Santo Spirito"	"bari"	"italian"	1	"162 Via Napoli on the corner of Via Giuseppe Lembo"	"6dd4cc82-20c7-11e9-8054-dc241e2d861b"		41.163397	16.745966	"41.163397, 16.745966"	"1940s"	"1980s"	"41.163397, 16.745966"	"Commercial"	"601 – 900"	"Inactive"	"Suburb"	"Cinema"	0.0934988386	"Up To 0.10"	472.5		0.75					
"c2e1445c-20cd-11e9-8054-dc241e2d861b"	"Gloria"	"Corso Umberto I"	"Italy"	"#7db4d3"	"Bari"	"Bari - Santo Spirito"	"bari"	"italian"	1	"Corso Umberto I"	"6dd46fb2-20c7-11e9-8054-dc241e2d861b"		41.162343	16.751074	"41.162343, 16.751074"	"before 1954"	"after 1967"	"41.162343, 16.751074"	"Commercial"	"Under 300"	"Inactive"	"Suburb"	"Cinema"	0.0371027137	"Up To 0.10"	187.5		0.75					
"c2e1565e-20cd-11e9-8054-dc241e2d861b"	"Arena Gloria"	"Corso Umberto I"	"Italy"	"#7db4d3"	"Bari"	"Bari - Santo Spirito"	"bari"	"italian"	1	"Corso Umberto I"	"6dd4725a-20c7-11e9-8054-dc241e2d861b"		41.162343	16.751074	"41.162343, 16.751074"	"before 1954"	"1990s"	"41.162343, 16.751074"	"Commercial"	"301 – 600"	"Inactive"	"Suburb"	"Open Air Cinema"	0.0578802334	"Up To 0.10"	292.5		0.75					
"c2e904bc-20cd-11e9-8054-dc241e2d861b"	"Nova"	"Sint-Bernadettestraat"	"Belgium"	"#65be4a"	"Gent"	"Sint-Amandsberg"	"gent"	"dutch"	3	"Sint-Bernadettestraat"	"6dd6beca-20c7-11e9-8054-dc241e2d861b"		51.076882	3.752292	"51.076882, 3.752292"	1933	1963	"51.076882, 3.752292"	"Commercial"	"301 – 600"	"Minor"	"Suburb"	"Cinema"	0.4614588181	"0.20 – 0.50"	583	7	1.06	364	18	"USA"	1950	
"c2e28484-20cd-11e9-8054-dc241e2d861b"	"Oriente"	"32 Corso Cavour"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"32 Corso Cavour"	"6dd4a7ca-20c7-11e9-8054-dc241e2d861b"		41.123017	16.872767	"41.123017, 16.872767"	1928	2005	"41.123017, 16.872767"	"Commercial "	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.6295633146	"2.00 – 5.00"	3322.15	4	2.47	354	15	"USA"	1951	1
"c2ead62a-20cd-11e9-8054-dc241e2d861b"	"Select"	"Woodrow Wilsonplein"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Woodrow Wilsonplein"	"6dd6e5bc-20c7-11e9-8054-dc241e2d861b"		51.048201	3.730322	"51.048201, 3.730322"	1912	1982	"51.048201, 3.730322"	"Commercial"	"301 – 600"	"Intermediate"	"Centre"	"Cinema"	0.9498294711	"0.75 – 1.00"	1200	7	2	362	4	"USA"	1950	1
"c2e58ca6-20cd-11e9-8054-dc241e2d861b"	"Cameo"	"Frans van Ryhovenlaan"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Frans van Ryhovenlaan"	"6dd5a5e4-20c7-11e9-8054-dc241e2d861b"		51.070004	3.708143	"51.070004, 3.708143"	1923	1977	"51.070004, 3.708143"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.5277094237	"0.50 – 0.75"	666.7	7	1.13	364	24	"USA"	1951	1
"c2e8e180-20cd-11e9-8054-dc241e2d861b"	"Nord"	"Sint-Salvatorstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Sint-Salvatorstraat"	"6dd6b948-20c7-11e9-8054-dc241e2d861b"		51.067753	3.729502	"51.067753, 3.729502"	1911	1961	"51.067753, 3.729502"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4788723584	"0.20 – 0.50"	605	6	1.1	334	10	"USA"	1950	1
"c2e68070-20cd-11e9-8054-dc241e2d861b"	"Casino"	"J. Vervaenestraat"	"Belgium"	"#65be4a"	"Gent"	"Gentbrugge"	"gent"	"dutch"	3	"J. Vervaenestraat"	"6dd5ab7a-20c7-11e9-8054-dc241e2d861b"		51.032261	3.747009	"51.032261, 3.747009"	1914	1961	"51.032261, 3.747009"	"Commercial"	"601 – 900"	"Minor"	"Suburb"	"Cinema"	0.5141743537	"0.50 – 0.75"	649.6	7	1.12	352	17	"USA"	1950	
"c2e99e86-20cd-11e9-8054-dc241e2d861b"	"Rio"	"Meibloemstraat"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Meibloemstraat"	"6dd6d1d0-20c7-11e9-8054-dc241e2d861b"		51.059723	3.696291	"51.059723, 3.696291"	1921	1965	"51.059723, 3.696291"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.4842547254	"0.20 – 0.50"	611.8	7	1.33	350	9	"USA"	1950	1
"c2e356a2-20cd-11e9-8054-dc241e2d861b"	"Umberto"	"Piazza Umberto on the corner of Via Niccolò dell’Arca"	"Italy"	"#7db4d3"	"Bari"	"Bari city"	"bari"	"italian"	1	"Piazza Umberto on the corner of Via Niccolò dell’Arca"	"6dd516ce-20c7-11e9-8054-dc241e2d861b"		41.120183	16.870775	"41.120183, 16.870775"	1922	"1955-56"	"41.120183, 16.870775"	"Commercial "	"901 – 1500"	"Major"	"Centre"	"Cinema"	2.576333288	"2.00 – 5.00"	3254.9	3	2.42	346	19	"USA"	1951	1
"c2ea58b2-20cd-11e9-8054-dc241e2d861b"	"Scaldis"	"Meulesteedsesteenweg"	"Belgium"	"#65be4a"	"Gent"	"Gent"	"gent"	"dutch"	3	"Meulesteedsesteenweg"	"6dd6e2f6-20c7-11e9-8054-dc241e2d861b"		51.074227	3.730872	"51.074227, 3.730872"	1941	1972	"51.074227, 3.730872"	"Commercial"	"301 – 600"	"Minor"	"District"	"Cinema"	0.2493302362	"0.20 – 0.50"	315	7	1	360	14	"USA"	1950	
